Species,Species_ID,Edible,Measure_Type,Length,Weight
Banded galjoen (M&F),479.0,True,Fork length,224.0,435.9
Banded galjoen (M&F),479.0,True,Fork length,225.0,442.1
Banded galjoen (M&F),479.0,True,Fork length,226.0,448.3
Banded galjoen (M&F),479.0,True,Fork length,227.0,454.6
Banded galjoen (M&F),479.0,True,Fork length,228.0,461.0
Banded galjoen (M&F),479.0,True,Fork length,229.0,467.4
Banded galjoen (M&F),479.0,True,Fork length,230.0,473.8
Banded galjoen (M&F),479.0,True,Fork length,231.0,480.3
Banded galjoen (M&F),479.0,True,Fork length,232.0,486.9
Banded galjoen (M&F),479.0,True,Fork length,233.0,493.6
Banded galjoen (M&F),479.0,True,Fork length,234.0,500.3
Banded galjoen (M&F),479.0,True,Fork length,235.0,507.1
Banded galjoen (M&F),479.0,True,Fork length,236.0,513.9
Banded galjoen (M&F),479.0,True,Fork length,237.0,520.8
Banded galjoen (M&F),479.0,True,Fork length,238.0,527.8
Banded galjoen (M&F),479.0,True,Fork length,239.0,534.8
Banded galjoen (M&F),479.0,True,Fork length,240.0,541.9
Banded galjoen (M&F),479.0,True,Fork length,241.0,549.0
Banded galjoen (M&F),479.0,True,Fork length,242.0,556.2
Banded galjoen (M&F),479.0,True,Fork length,243.0,563.5
Banded galjoen (M&F),479.0,True,Fork length,244.0,570.9
Banded galjoen (M&F),479.0,True,Fork length,245.0,578.3
Banded galjoen (M&F),479.0,True,Fork length,246.0,585.7
Banded galjoen (M&F),479.0,True,Fork length,247.0,593.3
Banded galjoen (M&F),479.0,True,Fork length,248.0,600.9
Banded galjoen (M&F),479.0,True,Fork length,249.0,608.6
Banded galjoen (M&F),479.0,True,Fork length,250.0,616.3
Banded galjoen (M&F),479.0,True,Fork length,251.0,624.1
Banded galjoen (M&F),479.0,True,Fork length,252.0,632.0
Banded galjoen (M&F),479.0,True,Fork length,253.0,639.9
Banded galjoen (M&F),479.0,True,Fork length,254.0,647.9
Banded galjoen (M&F),479.0,True,Fork length,255.0,656.0
Banded galjoen (M&F),479.0,True,Fork length,256.0,664.2
Banded galjoen (M&F),479.0,True,Fork length,257.0,672.4
Banded galjoen (M&F),479.0,True,Fork length,258.0,680.7
Banded galjoen (M&F),479.0,True,Fork length,259.0,689.0
Banded galjoen (M&F),479.0,True,Fork length,260.0,697.4
Banded galjoen (M&F),479.0,True,Fork length,261.0,705.9
Banded galjoen (M&F),479.0,True,Fork length,262.0,714.5
Banded galjoen (M&F),479.0,True,Fork length,263.0,723.1
Banded galjoen (M&F),479.0,True,Fork length,264.0,731.8
Banded galjoen (M&F),479.0,True,Fork length,265.0,740.6
Banded galjoen (M&F),479.0,True,Fork length,266.0,749.4
Banded galjoen (M&F),479.0,True,Fork length,267.0,758.4
Banded galjoen (M&F),479.0,True,Fork length,268.0,767.4
Banded galjoen (M&F),479.0,True,Fork length,269.0,776.4
Banded galjoen (M&F),479.0,True,Fork length,270.0,785.6
Banded galjoen (M&F),479.0,True,Fork length,271.0,794.8
Banded galjoen (M&F),479.0,True,Fork length,272.0,804.1
Banded galjoen (M&F),479.0,True,Fork length,273.0,813.4
Banded galjoen (M&F),479.0,True,Fork length,274.0,822.8
Banded galjoen (M&F),479.0,True,Fork length,275.0,832.3
Banded galjoen (M&F),479.0,True,Fork length,276.0,841.9
Banded galjoen (M&F),479.0,True,Fork length,277.0,851.6
Banded galjoen (M&F),479.0,True,Fork length,278.0,861.3
Banded galjoen (M&F),479.0,True,Fork length,279.0,871.1
Banded galjoen (M&F),479.0,True,Fork length,280.0,881.0
Banded galjoen (M&F),479.0,True,Fork length,281.0,891.0
Banded galjoen (M&F),479.0,True,Fork length,282.0,901.0
Banded galjoen (M&F),479.0,True,Fork length,283.0,911.1
Banded galjoen (M&F),479.0,True,Fork length,284.0,921.3
Banded galjoen (M&F),479.0,True,Fork length,285.0,931.6
Banded galjoen (M&F),479.0,True,Fork length,286.0,941.9
Banded galjoen (M&F),479.0,True,Fork length,287.0,952.3
Banded galjoen (M&F),479.0,True,Fork length,288.0,962.8
Banded galjoen (M&F),479.0,True,Fork length,289.0,973.4
Banded galjoen (M&F),479.0,True,Fork length,290.0,984.1
Banded galjoen (M&F),479.0,True,Fork length,291.0,994.8
Banded galjoen (M&F),479.0,True,Fork length,292.0,1005.6
Banded galjoen (M&F),479.0,True,Fork length,293.0,1016.5
Banded galjoen (M&F),479.0,True,Fork length,294.0,1027.5
Banded galjoen (M&F),479.0,True,Fork length,295.0,1038.6
Banded galjoen (M&F),479.0,True,Fork length,296.0,1049.7
Banded galjoen (M&F),479.0,True,Fork length,297.0,1060.9
Banded galjoen (M&F),479.0,True,Fork length,298.0,1072.2
Banded galjoen (M&F),479.0,True,Fork length,299.0,1083.6
Banded galjoen (M&F),479.0,True,Fork length,300.0,1095.1
Barred needlefish (M&F),480.0,True,Fork length,25.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,26.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,27.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,28.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,29.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,30.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,31.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,32.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,33.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,34.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,35.0,0.0
Barred needlefish (M&F),480.0,True,Fork length,36.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,37.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,38.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,39.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,40.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,41.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,42.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,43.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,44.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,45.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,46.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,47.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,48.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,49.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,50.0,0.1
Barred needlefish (M&F),480.0,True,Fork length,51.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,52.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,53.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,54.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,55.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,56.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,57.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,58.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,59.0,0.2
Barred needlefish (M&F),480.0,True,Fork length,60.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,61.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,62.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,63.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,64.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,65.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,66.0,0.3
Barred needlefish (M&F),480.0,True,Fork length,67.0,0.4
Barred needlefish (M&F),480.0,True,Fork length,68.0,0.4
Barred needlefish (M&F),480.0,True,Fork length,69.0,0.4
Barred needlefish (M&F),480.0,True,Fork length,70.0,0.4
Barred needlefish (M&F),480.0,True,Fork length,71.0,0.4
Barred needlefish (M&F),480.0,True,Fork length,72.0,0.5
Barred needlefish (M&F),480.0,True,Fork length,73.0,0.5
Barred needlefish (M&F),480.0,True,Fork length,74.0,0.5
Barred needlefish (M&F),480.0,True,Fork length,75.0,0.5
Barred needlefish (M&F),480.0,True,Fork length,76.0,0.5
Barred needlefish (M&F),480.0,True,Fork length,77.0,0.6
Barred needlefish (M&F),480.0,True,Fork length,78.0,0.6
Barred needlefish (M&F),480.0,True,Fork length,79.0,0.6
Barred needlefish (M&F),480.0,True,Fork length,80.0,0.6
Barred needlefish (M&F),480.0,True,Fork length,81.0,0.7
Barred needlefish (M&F),480.0,True,Fork length,82.0,0.7
Barred needlefish (M&F),480.0,True,Fork length,83.0,0.7
Barred needlefish (M&F),480.0,True,Fork length,84.0,0.7
Barred needlefish (M&F),480.0,True,Fork length,85.0,0.8
Barred needlefish (M&F),480.0,True,Fork length,86.0,0.8
Barred needlefish (M&F),480.0,True,Fork length,87.0,0.8
Barred needlefish (M&F),480.0,True,Fork length,88.0,0.9
Barred needlefish (M&F),480.0,True,Fork length,89.0,0.9
Barred needlefish (M&F),480.0,True,Fork length,90.0,0.9
Barred needlefish (M&F),480.0,True,Fork length,91.0,0.9
Barred needlefish (M&F),480.0,True,Fork length,92.0,1.0
Barred needlefish (M&F),480.0,True,Fork length,93.0,1.0
Barred needlefish (M&F),480.0,True,Fork length,94.0,1.1
Barred needlefish (M&F),480.0,True,Fork length,95.0,1.1
Barred needlefish (M&F),480.0,True,Fork length,96.0,1.1
Barred needlefish (M&F),480.0,True,Fork length,97.0,1.2
Barred needlefish (M&F),480.0,True,Fork length,98.0,1.2
Barred needlefish (M&F),480.0,True,Fork length,99.0,1.2
Barred needlefish (M&F),480.0,True,Fork length,100.0,1.3
Barred needlefish (M&F),480.0,True,Fork length,101.0,1.3
Barred needlefish (M&F),480.0,True,Fork length,102.0,1.4
Barred needlefish (M&F),480.0,True,Fork length,103.0,1.4
Barred needlefish (M&F),480.0,True,Fork length,104.0,1.4
Barred needlefish (M&F),480.0,True,Fork length,105.0,1.5
Barred needlefish (M&F),480.0,True,Fork length,106.0,1.5
Barred needlefish (M&F),480.0,True,Fork length,107.0,1.6
Barred needlefish (M&F),480.0,True,Fork length,108.0,1.6
Barred needlefish (M&F),480.0,True,Fork length,109.0,1.7
Barred needlefish (M&F),480.0,True,Fork length,110.0,1.7
Barred needlefish (M&F),480.0,True,Fork length,111.0,1.8
Barred needlefish (M&F),480.0,True,Fork length,112.0,1.8
Barred needlefish (M&F),480.0,True,Fork length,113.0,1.9
Barred needlefish (M&F),480.0,True,Fork length,114.0,1.9
Barred needlefish (M&F),480.0,True,Fork length,115.0,2.0
Barred needlefish (M&F),480.0,True,Fork length,116.0,2.0
Barred needlefish (M&F),480.0,True,Fork length,117.0,2.1
Barred needlefish (M&F),480.0,True,Fork length,118.0,2.1
Barred needlefish (M&F),480.0,True,Fork length,119.0,2.2
Barred needlefish (M&F),480.0,True,Fork length,120.0,2.3
Barred needlefish (M&F),480.0,True,Fork length,121.0,2.3
Barred needlefish (M&F),480.0,True,Fork length,122.0,2.4
Barred needlefish (M&F),480.0,True,Fork length,123.0,2.4
Barred needlefish (M&F),480.0,True,Fork length,124.0,2.5
Barred needlefish (M&F),480.0,True,Fork length,125.0,2.6
Barred needlefish (M&F),480.0,True,Fork length,126.0,2.6
Barred needlefish (M&F),480.0,True,Fork length,127.0,2.7
Barred needlefish (M&F),480.0,True,Fork length,128.0,2.8
Barred needlefish (M&F),480.0,True,Fork length,129.0,2.8
Barred needlefish (M&F),480.0,True,Fork length,130.0,2.9
Barred needlefish (M&F),480.0,True,Fork length,131.0,3.0
Barred needlefish (M&F),480.0,True,Fork length,132.0,3.0
Barred needlefish (M&F),480.0,True,Fork length,133.0,3.1
Barred needlefish (M&F),480.0,True,Fork length,134.0,3.2
Barred needlefish (M&F),480.0,True,Fork length,135.0,3.3
Barred needlefish (M&F),480.0,True,Fork length,136.0,3.3
Barred needlefish (M&F),480.0,True,Fork length,137.0,3.4
Barred needlefish (M&F),480.0,True,Fork length,138.0,3.5
Barred needlefish (M&F),480.0,True,Fork length,139.0,3.6
Barred needlefish (M&F),480.0,True,Fork length,140.0,3.7
Barred needlefish (M&F),480.0,True,Fork length,141.0,3.7
Barred needlefish (M&F),480.0,True,Fork length,142.0,3.8
Barred needlefish (M&F),480.0,True,Fork length,143.0,3.9
Barred needlefish (M&F),480.0,True,Fork length,144.0,4.0
Barred needlefish (M&F),480.0,True,Fork length,145.0,4.1
Barred needlefish (M&F),480.0,True,Fork length,146.0,4.2
Barred needlefish (M&F),480.0,True,Fork length,147.0,4.3
Barred needlefish (M&F),480.0,True,Fork length,148.0,4.3
Barred needlefish (M&F),480.0,True,Fork length,149.0,4.4
Barred needlefish (M&F),480.0,True,Fork length,150.0,4.5
Barred needlefish (M&F),480.0,True,Fork length,151.0,4.6
Barred needlefish (M&F),480.0,True,Fork length,152.0,4.7
Barred needlefish (M&F),480.0,True,Fork length,153.0,4.8
Barred needlefish (M&F),480.0,True,Fork length,154.0,4.9
Barred needlefish (M&F),480.0,True,Fork length,155.0,5.0
Barred needlefish (M&F),480.0,True,Fork length,156.0,5.1
Barred needlefish (M&F),480.0,True,Fork length,157.0,5.2
Barred needlefish (M&F),480.0,True,Fork length,158.0,5.3
Barred needlefish (M&F),480.0,True,Fork length,159.0,5.4
Barred needlefish (M&F),480.0,True,Fork length,160.0,5.5
Barred needlefish (M&F),480.0,True,Fork length,161.0,5.7
Barred needlefish (M&F),480.0,True,Fork length,162.0,5.8
Barred needlefish (M&F),480.0,True,Fork length,163.0,5.9
Barred needlefish (M&F),480.0,True,Fork length,164.0,6.0
Barred needlefish (M&F),480.0,True,Fork length,165.0,6.1
Barred needlefish (M&F),480.0,True,Fork length,166.0,6.2
Barred needlefish (M&F),480.0,True,Fork length,167.0,6.3
Barred needlefish (M&F),480.0,True,Fork length,168.0,6.5
Barred needlefish (M&F),480.0,True,Fork length,169.0,6.6
Barred needlefish (M&F),480.0,True,Fork length,170.0,6.7
Barred needlefish (M&F),480.0,True,Fork length,171.0,6.8
Barred needlefish (M&F),480.0,True,Fork length,172.0,6.9
Barred needlefish (M&F),480.0,True,Fork length,173.0,7.1
Barred needlefish (M&F),480.0,True,Fork length,174.0,7.2
Barred needlefish (M&F),480.0,True,Fork length,175.0,7.3
Barred needlefish (M&F),480.0,True,Fork length,176.0,7.5
Barred needlefish (M&F),480.0,True,Fork length,177.0,7.6
Barred needlefish (M&F),480.0,True,Fork length,178.0,7.7
Barred needlefish (M&F),480.0,True,Fork length,179.0,7.9
Barred needlefish (M&F),480.0,True,Fork length,180.0,8.0
Barred needlefish (M&F),480.0,True,Fork length,181.0,8.1
Barred needlefish (M&F),480.0,True,Fork length,182.0,8.3
Barred needlefish (M&F),480.0,True,Fork length,183.0,8.4
Barred needlefish (M&F),480.0,True,Fork length,184.0,8.6
Barred needlefish (M&F),480.0,True,Fork length,185.0,8.7
Barred needlefish (M&F),480.0,True,Fork length,186.0,8.9
Barred needlefish (M&F),480.0,True,Fork length,187.0,9.0
Barred needlefish (M&F),480.0,True,Fork length,188.0,9.2
Barred needlefish (M&F),480.0,True,Fork length,189.0,9.3
Barred needlefish (M&F),480.0,True,Fork length,190.0,9.5
Barred needlefish (M&F),480.0,True,Fork length,191.0,9.6
Barred needlefish (M&F),480.0,True,Fork length,192.0,9.8
Barred needlefish (M&F),480.0,True,Fork length,193.0,10.0
Barred needlefish (M&F),480.0,True,Fork length,194.0,10.1
Barred needlefish (M&F),480.0,True,Fork length,195.0,10.3
Barred needlefish (M&F),480.0,True,Fork length,196.0,10.5
Barred needlefish (M&F),480.0,True,Fork length,197.0,10.6
Barred needlefish (M&F),480.0,True,Fork length,198.0,10.8
Barred needlefish (M&F),480.0,True,Fork length,199.0,11.0
Barred needlefish (M&F),480.0,True,Fork length,200.0,11.1
Barred needlefish (M&F),480.0,True,Fork length,201.0,11.3
Barred needlefish (M&F),480.0,True,Fork length,202.0,11.5
Barred needlefish (M&F),480.0,True,Fork length,203.0,11.7
Barred needlefish (M&F),480.0,True,Fork length,204.0,11.8
Barred needlefish (M&F),480.0,True,Fork length,205.0,12.0
Barred needlefish (M&F),480.0,True,Fork length,206.0,12.2
Barred needlefish (M&F),480.0,True,Fork length,207.0,12.4
Barred needlefish (M&F),480.0,True,Fork length,208.0,12.6
Barred needlefish (M&F),480.0,True,Fork length,209.0,12.8
Barred needlefish (M&F),480.0,True,Fork length,210.0,13.0
Barred needlefish (M&F),480.0,True,Fork length,211.0,13.2
Barred needlefish (M&F),480.0,True,Fork length,212.0,13.4
Barred needlefish (M&F),480.0,True,Fork length,213.0,13.6
Barred needlefish (M&F),480.0,True,Fork length,214.0,13.8
Barred needlefish (M&F),480.0,True,Fork length,215.0,14.0
Barred needlefish (M&F),480.0,True,Fork length,216.0,14.2
Barred needlefish (M&F),480.0,True,Fork length,217.0,14.4
Barred needlefish (M&F),480.0,True,Fork length,218.0,14.6
Barred needlefish (M&F),480.0,True,Fork length,219.0,14.8
Barred needlefish (M&F),480.0,True,Fork length,220.0,15.0
Barred needlefish (M&F),480.0,True,Fork length,221.0,15.2
Barred needlefish (M&F),480.0,True,Fork length,222.0,15.4
Barred needlefish (M&F),480.0,True,Fork length,223.0,15.6
Barred needlefish (M&F),480.0,True,Fork length,224.0,15.9
Barred needlefish (M&F),480.0,True,Fork length,225.0,16.1
Barred needlefish (M&F),480.0,True,Fork length,226.0,16.3
Barred needlefish (M&F),480.0,True,Fork length,227.0,16.5
Barred needlefish (M&F),480.0,True,Fork length,228.0,16.8
Barred needlefish (M&F),480.0,True,Fork length,229.0,17.0
Barred needlefish (M&F),480.0,True,Fork length,230.0,17.2
Barred needlefish (M&F),480.0,True,Fork length,231.0,17.5
Barred needlefish (M&F),480.0,True,Fork length,232.0,17.7
Barred needlefish (M&F),480.0,True,Fork length,233.0,17.9
Barred needlefish (M&F),480.0,True,Fork length,234.0,18.2
Barred needlefish (M&F),480.0,True,Fork length,235.0,18.4
Barred needlefish (M&F),480.0,True,Fork length,236.0,18.7
Barred needlefish (M&F),480.0,True,Fork length,237.0,18.9
Barred needlefish (M&F),480.0,True,Fork length,238.0,19.2
Barred needlefish (M&F),480.0,True,Fork length,239.0,19.4
Barred needlefish (M&F),480.0,True,Fork length,240.0,19.7
Barred needlefish (M&F),480.0,True,Fork length,241.0,19.9
Barred needlefish (M&F),480.0,True,Fork length,242.0,20.2
Barred needlefish (M&F),480.0,True,Fork length,243.0,20.5
Barred needlefish (M&F),480.0,True,Fork length,244.0,20.7
Barred needlefish (M&F),480.0,True,Fork length,245.0,21.0
Barred needlefish (M&F),480.0,True,Fork length,246.0,21.3
Barred needlefish (M&F),480.0,True,Fork length,247.0,21.5
Barred needlefish (M&F),480.0,True,Fork length,248.0,21.8
Barred needlefish (M&F),480.0,True,Fork length,249.0,22.1
Barred needlefish (M&F),480.0,True,Fork length,250.0,22.4
Barred needlefish (M&F),480.0,True,Fork length,251.0,22.6
Barred needlefish (M&F),480.0,True,Fork length,252.0,22.9
Barred needlefish (M&F),480.0,True,Fork length,253.0,23.2
Barred needlefish (M&F),480.0,True,Fork length,254.0,23.5
Barred needlefish (M&F),480.0,True,Fork length,255.0,23.8
Barred needlefish (M&F),480.0,True,Fork length,256.0,24.1
Barred needlefish (M&F),480.0,True,Fork length,257.0,24.4
Barred needlefish (M&F),480.0,True,Fork length,258.0,24.7
Barred needlefish (M&F),480.0,True,Fork length,259.0,25.0
Barred needlefish (M&F),480.0,True,Fork length,260.0,25.3
Barred needlefish (M&F),480.0,True,Fork length,261.0,25.6
Barred needlefish (M&F),480.0,True,Fork length,262.0,25.9
Barred needlefish (M&F),480.0,True,Fork length,263.0,26.2
Barred needlefish (M&F),480.0,True,Fork length,264.0,26.5
Barred needlefish (M&F),480.0,True,Fork length,265.0,26.8
Barred needlefish (M&F),480.0,True,Fork length,266.0,27.1
Barred needlefish (M&F),480.0,True,Fork length,267.0,27.5
Barred needlefish (M&F),480.0,True,Fork length,268.0,27.8
Barred needlefish (M&F),480.0,True,Fork length,269.0,28.1
Barred needlefish (M&F),480.0,True,Fork length,270.0,28.4
Barred needlefish (M&F),480.0,True,Fork length,271.0,28.8
Barred needlefish (M&F),480.0,True,Fork length,272.0,29.1
Barred needlefish (M&F),480.0,True,Fork length,273.0,29.4
Barred needlefish (M&F),480.0,True,Fork length,274.0,29.8
Barred needlefish (M&F),480.0,True,Fork length,275.0,30.1
Barred needlefish (M&F),480.0,True,Fork length,276.0,30.5
Barred needlefish (M&F),480.0,True,Fork length,277.0,30.8
Barred needlefish (M&F),480.0,True,Fork length,278.0,31.2
Barred needlefish (M&F),480.0,True,Fork length,279.0,31.5
Barred needlefish (M&F),480.0,True,Fork length,280.0,31.9
Barred needlefish (M&F),480.0,True,Fork length,281.0,32.2
Barred needlefish (M&F),480.0,True,Fork length,282.0,32.6
Barred needlefish (M&F),480.0,True,Fork length,283.0,32.9
Barred needlefish (M&F),480.0,True,Fork length,284.0,33.3
Barred needlefish (M&F),480.0,True,Fork length,285.0,33.7
Barred needlefish (M&F),480.0,True,Fork length,286.0,34.1
Barred needlefish (M&F),480.0,True,Fork length,287.0,34.4
Barred needlefish (M&F),480.0,True,Fork length,288.0,34.8
Barred needlefish (M&F),480.0,True,Fork length,289.0,35.2
Barred needlefish (M&F),480.0,True,Fork length,290.0,35.6
Barred needlefish (M&F),480.0,True,Fork length,291.0,35.9
Barred needlefish (M&F),480.0,True,Fork length,292.0,36.3
Barred needlefish (M&F),480.0,True,Fork length,293.0,36.7
Barred needlefish (M&F),480.0,True,Fork length,294.0,37.1
Barred needlefish (M&F),480.0,True,Fork length,295.0,37.5
Barred needlefish (M&F),480.0,True,Fork length,296.0,37.9
Barred needlefish (M&F),480.0,True,Fork length,297.0,38.3
Barred needlefish (M&F),480.0,True,Fork length,298.0,38.7
Barred needlefish (M&F),480.0,True,Fork length,299.0,39.1
Barred needlefish (M&F),480.0,True,Fork length,300.0,39.5
Atlantic bonito / Sardasarda (M&F),391.0,True,Fork length,25.0,0.2
Atlantic bonito / Sardasarda (M&F),391.0,True,Fork length,26.0,0.2
Atlantic bonito / Sardasarda (M&F),391.0,True,Fork length,27.0,0.3
Atlantic bonito / Sardasarda (M&F),391.0,True,Fork length,28.0,0.3
Atlantic bonito / Sardasarda (M&F),391.0,True,Fork length,29.0,0.3
